310,"cum 7 zile | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 15 | 115 000 € | 1513 €/m² | Apartament 3 camere CUG - Visoianu | Ciurea, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 76 m² | Etaj | 2 etajul | Vezi descrierea anunțului | EXCLUSIVITATE - ZERO ComisionCompania imobiliara AFImobiliare va propune spre vanzare un apartament cu 3 camere in zona Visoianu, capat CUGCaracteristici: Compartimentare: Decomandat  Suprafata: 76 mp... | ANDREI FURNICA IMOBILIARE IASI | Agenție imobiliară"
311,"1 |  /  | 9 | 82 999 € | 1537 €/m² | Apartament 2 camere 54 mp2 Pacurari Rediu Lac . Bloc nou . 0 comision | Centru, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 54 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Apartament 2 camere 54 mp2 Pacurari Rediu Lac . Bloc nou . 0 comision

Apartamente in curs de executie cu predare in Ianuarie 2026 . Parte din complex de 180 apartamente cu drum securizat cu deschider... | Agenție imobiliară"
312,"1 |  /  | 10 | 122 000 € | 2346 €/m² | Apartament 2 camere. Moon Reflexes. Loc de parcare. Comision 0 | Moara de Vant, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 52 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Cauti un apartament in bloc nou, mobilat si utilat de vanzare?La Moon Reflexes Residence, pe malul lacului Aroneanu este un apartament cu 2 camere decomandate de vanzare.Situat la etajul 1, apartament... | 51 PROPERTIES | Agenție imobiliară"
313,"1 |  /  | 11 | 299 000 € | 2990 €/m² | Apartament 3 cam, decomandat, de vanzare zona Copou - Aleea Sadoveanu | Carol I, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 100 m² | Etaj | 5 etajul | Vezi descrierea anunțului | Apartament premium cu 3 camere, 100 mp &ndash; finisaje superioare &amp; design interior realizat de specialistDescoper&#259; un apartament cu adev&#259;rat special, decomandat, cu o suprafa&#539;&#25... | IMPERIA IMOBILIARE | Agenție imobiliară"
314,"1 |  /  | 10 | 96 900 € | 1794 €/m² | Vanzare apartament 2 camere - Podu Ros renovat | Podu Ros, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 54 m² | Etaj | 8 etajul | Vezi descrierea anunțului | Va propunem spre vanzare un apartament cu 2 camere modelul semidecomandat, cu suprafata de 54mp, situat in Podu Ros intr-un bloc construit in anul 1971, la etajul 8 din 10 cu lift nou schimbat.Apartam... | Top Imobil | Agenție imobiliară"
315,"1 |  /  | 8 | 46 000 € | 1917 €/m² | Etaj 1 - Nicolina , garsoniera mobilata, libera | Nicolina 1, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 24 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Etaj 1 - Nicolina, garsoniera mobilata, liberaVa propunem spre vanzare o garsoniera, cu suprafata de 24mp, situat la etajul 1 din 4, intr-un bloc construit in anul 1980 fara risc seismic!.Imobilul are... | Top Imobil | Agenție imobiliară"
316,"1 |  /  | 9 | 115 000 € | 1917 €/m² | Vanzare apartament cu 3 camere - Podu Ros | Podu Ros, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 60 m² | Etaj | parter | Vezi descrierea anunțului | Top Imobil va propune spre vanzare  un apartament cu 3 camere modelul semidecomandat, cu suprafata de 60mp, situat in Podu Ros la parter intr-un bloc cu 4 etaje fara risc seismic.Apartamentul dispune ... | Top Imobil | Agenție imobiliară"
317,"1 |  /  | 3 | 62 500 € | 1603 €/m² | Apartament 2 camere de vanzare zona Mircea cel Batran | Mircea cel Batran, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 39 m² | Etaj | parter | Vezi descrierea anunțului | Va propunem spre vanzare un apartament cu 2 camere, semidecomandat, situat in cartierul Mircea cel Batran, intr-un imobil construit in anul 1976 cu 4 niveluri fara risc seismic, cu o suprafata utila d... | FIDELIA CASA ALEXANDRU SRL | Agenție imobiliară"
318,"1 |  /  | 9 | 215 000 € | 1792 €/m² | Apartament 4 camere Tatarasi | Tatarasi Sud, Iasi, Iasi | Numărul de camere | 4 camere | Prețul pe metru pătrat | 120 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Compania imobiliara Fidelia Casa va propune spre vanzare un apartament spatios cu 4 camere si 2 bai, situat la etajul 2 a unui bloc de 4 etaje cu lift, construit pe cadre din beton in anul 2010, in zo... | FIDELIA CASA ALEXANDRU SRL | Agenție imobiliară"
319,"1 |  /  | 15 | 90 000 € | 1475 €/m² | APARTAMENT 2 CAMERE, DECOMANDAT, 61 MP, VISOIANU | Ciurea, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 61 m² | Etaj | 9 etajul | Vezi descrierea anunțului | INVEST IMOBILIARE va propune spre vanzare un apartament decomandat cu 2 camere situat in zona Visoianu .Imobilul dispune de o suprafata totala utila de 61 mp si se vinde complet mobilat si utilat , ex... | INVEST IMOBILIARE | Agenție imobiliară"
320,"1 |  /  | 2 | 132 000 € | 1833 €/m² | DE VANZARE-APARTAMET 3 CAMERE-DACIA | Dacia, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 72 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Agentia Invest Imobiliare va propune spre vaznare un apartament cu 3 camere, modelul decomandat, situat la etajul 2 intr-un bloc cu 4 nivele, in apropierea Scolii ”George Cosbuc”.Apartamentul are supr... | INVEST IMOBILIARE | Agenție imobiliară"
321,"1 |  /  | 11 | 57 000 € | 1541 €/m² | DE VANZARE-APARTAMENT 2 CAMERE-DECOMANDAT | Dacia, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 37 m² | Etaj | mansardă | Vezi descrierea anunțului | Agentia Invest Imobiliare va propune spre vanzare un apartament de 2 camere, modelul decomandat, situat la mansarda unui bloc cu 4 nivele, ce a fost finalizat in anul 1976, blocul fiind fara risc seis... | INVEST IMOBILIARE | Agenție imobiliară"
322,"1 |  /  | 4 | 37 900 € | 2369 €/m² | Camera de camin Bularga etajul 1 | Bularga, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 16 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Va propunem spre vanzare o camera de camin in zona Bularga cu suprafata de 16 mp..

Imobilul este situat la etajul 1, acces in scara cu interfon, supraveghere video.

A fost renovata in totalitate... | Smart Casa Imobiliare | Agenție imobiliară"
323,"1 |  /  | 12 | 83 900 € | 1583 €/m² | Apartament 2 camere Tatarasi - Flux - Dispecer | Tatarasi Sud, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 53 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Top Imobil va propune in exclusivitate spre vanzare  un apartament cu 2 camere modelul semidecomandat, cu suprafata de 53mp, situat in Tatarasi - Magazinul Flux non-stop, la etajul 4 din 4 intr-un blo... | Top Imobil | Agenție imobiliară"
324,"1 |  /  | 9 | 127 000 € | 3629 €/m² | APARTAMENT 2 CAMERE DE VANZARE, ZONA CENTRALA | Centru, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 35 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Apartament 2 camere de vanzare | Zona Palas | 45,42 mp | Etaj 4 | Bloc 2016 Va propunem spre vanzare un apartament modern cu 2 camere, situat in zona Palas -  una dintre cele mai cautate si dinamice z... | Evo Imobiliare | Agenție imobiliară"
325,"1 |  /  | 15 | 194 900 € | 2564 €/m² | Vanzare Apartament 3 Camere 2 Bai 86 mp Silk District Utilat+Mobilat | Bulevardul Tudor Vladimirescu, Tatarasi Nord, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 76 m² | Etaj | 5 etajul | Vezi descrierea anunțului | De vanzare apartament cu 3 camere si 2 bai in Silk District.Apartamentul este situat la etajul 5 al unui bloc construit in 2024, are o suprafata utila de 76 mp si o terasa de 10 mp care poate fi acces... | Adrian Lupu Imobiliare | Agenție imobiliară"
326,"1 |  /  | 9 | 75 900 € | 1807 €/m² | Alexandru Chimicale - ap 2 camere, fara risc | Alexandru Cel Bun, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 42 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Alexandru Chimicale - ap 2 camere, fara riscVa propunem spre vanzare un apartament cu 2 camere modelul semidecomandat, cu suprafata de 42mp, situat la etajul 4 din 4, intr-un bloc construit in anul 19... | Top Imobil | Agenție imobiliară"
327,"1 |  /  | 18 | 126 900 € | 2266 €/m² | Apartament 2 camere 56 mp  zona Garii  Str. Arcu | Gara, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 56 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Apartament 2 camere &ndash; 56 mp &ndash; zona G&#259;rii   Str. Arcu &ndash; renovat completV&#259; propun spre v&acirc;nzare un apartament cu 2 camere, situat pe strada Arcu, &icirc;n zona G&#259;ri... | DUAL AGENCY IMOB | Agenție imobiliară"
328,"1 |  /  | 12 | 73 000 € | 2355 €/m² | Apartament 2 camere | Strada Ciric, Tatarasi Nord, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 31 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Direct proprietar – Vând apartament 2 camere, Tătărași, Str. Ciric, etaj 1Suprafață utilă: 31,08 mpApartamentul este renovat complet: ușă nouă, geamuri termopan, pardoseală nouă și instalație electric... | Reactualizat | Proprietar"
329,"1 |  /  | 10 | 122 990 € | 2365 €/m² | Frumoasa - 2 Camere Decomandat - Etaj 3 - Bloc 2016 | Manta Rosie, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 52 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Va propunem  spre vanzare un apartament cu  2  Camere Decomandat cu 1Loc De Parcare   , situat in zona Frumoasa .Imobilul se afla la etajul 3 al unui   bloc cu 3 nivele si pod   , blocul fiind  constr... | IDEAL HOME | Agenție imobiliară"
330,"cum 7 zile | 92 999 € | 1755 €/m² | Gara-2 camere- Etaj intermediar | Gara, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 53 m² | Etaj | 5 etajul | Vezi descrierea anunțului | Agentia Unu Imobiliare va propune spre vanzare un apartament cu 2 camere, decomandat, situat in zona garii. Apartamentul se afla pe etajul 5 din 6, cu lift nou schimbat, blocul construit in 1986. Pent... | ZDA | Agenție imobiliară"
331,"1 |  /  | 11 | 125 900 € | 2737 €/m² | Apartament de vânzare cu 2 camere Sf. Lazar - Palas | Tudor Vladimirescu, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 46 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Apartament cu 2 camere &ndash; zona Sf. Laz&#259;r   Palas &ndash; bloc nou 2016V&#259; propun spre v&acirc;nzare un apartament cu 2 camere, situat &icirc;n zona Sf. Laz&#259;r, &icirc;n plan secund f... | DUAL AGENCY IMOB | Agenție imobiliară"
332,"1 |  /  | 10 | 145 000 € | 1986 €/m² | Central – Podul de Fier! Ap 2 CD, etaj 1, 73 mp, bloc din 1986 | Podu Ros, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 73 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Agenția Viva Imobiliare vă propune spre achiziție un apartament cu 2 camere, complet decomandat, situat în zona Tg. Cucu – Podul de Fier, o locație ideală cu acces rapid către toate punctele principal... | Viva Imobiliare | Agenție imobiliară"
333,"1 |  /  | 19 | 165 000 € | 1790 €/m² | Apartament 3 camere Copou | Copou, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 92.2 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Apartament 3 camere de vânzare – CopouApartament cu 3 camere, situat în ansamblul rezidențial Cuibul Verde – Copou, cu o suprafață utilă de 73,20 mp și o suprafață totală de 92,20 mp. Proprietatea ben... | Iasi Chirie | Agenție imobiliară"
334,"1 |  /  | 7 | 57 500 € | 2212 €/m² | Apartament 1 camera, Podu Ros - Red Cube | Podu Ros, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 26 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Top Imobil va propune spre vanzare un apartament cu 1 camera, suprafata de 26mp, situat in Podu Ros in spate la Red Cube, etajul 3 din 4.Dispune de geamuri PVC, gresie, parchet, faianta, baie cu cada,... | Top Imobil | Agenție imobiliară"
335,"1 |  /  | 7 | 78 000 € | 1560 €/m² | Apartament 2 camere Cug - Rond Vechi | Nicolina 2, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 50 m² | Etaj | 9 etajul | Vezi descrierea anunțului | Compania imobiliara EXPERT CASA IMOBILIARE va propune spre vanzare un apartament cu 2 camere in zona Cug - Rond VechiCaracteristici: Compartimentare: Decomandat  Suprafata: 50 mp Etaj: 9 in bloc cu 9 ... | ANDREI FURNICA IMOBILIARE IASI | Agenție imobiliară"
336,"1 |  /  | 9 | 51 500 € | 2060 €/m² | Apartament 1 camera Etaj 1 Frumoasa - Poitiers | Frumoasa, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 25 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Compania imobiliara Expert Casa Imobiliare va propune spre vanzare un apartament cu 1 camera in zona Frumoasa - Bd. PoitiersCaracteristici: Compartimentare: Decomandat  Suprafata: 25.1 mp Etaj: 1 in b... | ANDREI FURNICA IMOBILIARE IASI | Agenție imobiliară"
337,"1 |  /  | 8 | 42 900 € | 1300 €/m² | Apartament cu o camera - zona Visan | Podu Ros, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 33 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Va propunem spre vanzare un apartament cu o camera la etajul 3 intr-un bloc construit dupa 2000, in zona Visan.Apartamentul are o suprafata de 33 mp, se vinde partial mobilat si utilat.Este dotat cu c... | Locuinta Confortabila | Agenție imobiliară"
338,"1 |  /  | 12 | 128 000 € | 1730 €/m² | Apartament 3 camere Etaj 2 Tudor Neculai - CUG | CUG, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 74 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Compania imobiliara AFImobiliare va propune spre vanzare un apartament cu 3 camere in zona Tudor Neculai - CUG Caracteristici: Compartimentare: Decomandat  Suprafata: 74 mp Etaj: 2 in bloc cu 4 etaje ... | ANDREI FURNICA IMOBILIARE IASI | Agenție imobiliară"
339,"1 |  /  | 9 | 51 500 € | 2060 €/m² | Apartament 1 camera Etaj 1 Frumoasa - Poitiers | Frumoasa, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 25 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Compania imobiliara AFImobiliare va propune spre vanzare un apartament cu 1 camera in zona Frumoasa - Bd. PoitiersCaracteristici: Compartimentare: Decomandat  Suprafata: 25.1 mp Etaj: 1 in bloc cu 4 e... | ANDREI FURNICA IMOBILIARE IASI | Agenție imobiliară"
340,"1 |  /  | 8 | 79 500 € | 1529 €/m² | Apartament 2 camere, renovat si mobilat, ETAJ 1, Podu Ros - Palas | Podu Ros, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 52 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Apartament cu 2 camere, renovat si mobilat complet, aflat ETAJUL 1 intr-un bloc din zona PODU ROS, aproape de PalasApartamentul are o suprafata de 53 mp si este compus din: camera de zi, dormitor, buc... | Greenland Imobiliare | Agenție imobiliară"
341,"1 |  /  | 8 | 178 000 € | 2860 €/m² | Apartament 2 camere  in inima Copoului –curte privata si loc de parc | Copou, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 62.24 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Apartament Exclusivist de Vânzare în Inima Copoului, Iași – Ideal pentru Investiție Rezidențială sau În Regim Hotelier ( TVA 0% )Vă prezentăm o oportunitate rară de investiție într-un apartament situa... | Destine Imobiliare | Agenție imobiliară"
342,"1 |  /  | 4 | 78 000 € | 2053 €/m² | apartament 2 camere  Alexandru cel Bun parter | Frumoasa, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 38 m² | Etaj | parter | Vezi descrierea anunțului | BENEFICII PENTRU CLIENTII ACESTEI OFERTE: 1. Beneficii oferite de zona: 2. Beneficii tehnice ale ofertei: 3. Situatia juridica: 4. Unde se poate petrece timpul liber: ID ACTIV IMOB: CASA te bucuri!!! | ACTIV IMOB - CASA te bucuri | Agenție imobiliară"
343,"1 |  /  | 5 | 75 000 € | 1744 €/m² | Apartament 2 cam ND 34 Alexandru-Iasi | Alexandru Cel Bun, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 43 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Apartament 2 camere ND de 43 mp totali, pe mijloc in Alexandru cel bun, fiind amplasat intre Familial si Rond vechi, aproape de Piata AlexandruEste la etajul; 3 din 4, este partial renovat adica doar ... | IDEAL HOME | Agenție imobiliară"
344,"1 |  /  | 7 | 73 000 € | 1217 €/m² | BLOC NOU, Ap 3 camere, 60mp, Etaj 1, Soseaua Nicolina apropiere! | Nicolina 1, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 60 m² | Vezi descrierea anunțului | CONCEDIU 16Dec 2025 - 5Ian 2026! Sarbatori fericire!73.000€ BLOC NOU, Ap 3 camere, 60mp, Etaj 1, Soseaua Nicolina apropiere!Cu o experienta de 13 ani, peste 1000 de tranzactii incheiate cu succes, put... | Reactualizat |  Imobiliare  | Agenție imobiliară"
345,"1 |  /  | 13 | 127 000 € | 2822 €/m² | Apartament 2 camere Palas Mall | Tudor Vladimirescu, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 45 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Apartament 2 camere de vânzare – 5 minute de Palas MallSe oferă spre vânzare un apartament cu 2 camere, situat la etajul 4/4 al unui bloc construit în 2016. Proprietatea este intabulată și disponibilă... | Iasi Chirie | Agenție imobiliară"
346,"1 |  /  | 13 | 111 400 € | 1547 €/m² | Apartament 3 camere, Decomandat, 2 Bai, 72mp, Dubla orientare | Pacurari, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 72 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Cod oferta:CP2890Comision 0%PRET FARA TVATIP:COMPLEXApartament 3 camere decomandat, 2 bai - 72mp -Complex rezidențial situat în Păcurari, cu apartamente moderne, realizate cu materiale de cea mai bună... | Agentia CASA PRIMA | Agenție imobiliară"
347,"1 |  /  | 12 | 65 900 € | 1690 €/m² | Apartament, 39 m²,  | Pacurari, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 39 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Cod oferta:CP2889Comision 0%TIP:SOLOApartament 1 camera -402mp - diferite etaje.In centrul ansamblului, se va ridica o cladire cu destinatie multifunctionala comerciala, cu rolul de a deservi comunita... | Agentia CASA PRIMA | Agenție imobiliară"
348,"1 |  /  | 10 | 80 400 € | 1608 €/m² | Apartament 2 camere, Decomandat clasic, Bucatarie inchisa! | Pacurari, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 50 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Comision 0%Apartament 2 camere decomandat -50.mp - diferite etaje.TIP : SEREN!Ansamblul este situat in Pacurari-Kaufland si va cuprinde un numar de 29 blocuri, totalizand 1300 de apartamente edificate... | Agentia CASA PRIMA | Agenție imobiliară"
349,"1 |  /  | 9 | 80 400 € | 1608 €/m² | Apartament 2 camere, decomandat, bloc nou, finalizat! | Pacurari, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 50 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Cod oferta:CP2908Comision 0%TIP SERENApartament 2 camera -50 mp - diferite etaje.Complex rezidențial situat în Păcurari, cu apartamente moderne, realizate cu materiale de cea mai bună calitate pentru ... | Agentia CASA PRIMA | Agenție imobiliară"
350,"1 |  /  | 10 | 115 000 € | 1983 €/m² | Apartament 3 camere semidecomandat, Podu Ros | Tesatura, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 58 m² | Etaj | parter | Vezi descrierea anunțului | Top Imobil va propune spre vanzare  un apartament cu 3 camere modelul semidecomandat, cu suprafata de 60mp, situat in Podu Ros la parter INALT intr-un bloc cu 4 etaje fara risc seismic.Apartamentul di... | Top Imobil | Agenție imobiliară"
351,"1 |  /  | 7 | 93 000 € | 1453 €/m² | Apartament 3 camere semidecomandat, Podu Ros - Cantemir | Cantemir, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 64 m² | Etaj | parter | Vezi descrierea anunțului | Top Imobil va propune spre vanzare  un apartament cu 3 camere semidecomandat, suprafata de 64mp, situat in Podu Ros - Cantemir la 10 minute distanta de Palas, se afla la parter din 4 intr-un bloc FARA... | Top Imobil | Agenție imobiliară"
352,"1 |  /  | 10 | 68 000 € | 2194 €/m² | Apartament 2 camere, zona Tatarasi | Tatarasi Nord, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 31 m² | Etaj | parter | Vezi descrierea anunțului | Blitz va propune spre vanzare un apartament de 2 Camere in Tatarasi.Apartamentul se afla intr-o zona linistita, scara curata si vecini linistiti, la parter intr-un bloc de 4 etaje.Imobilul este curat,... | BLITZ | Agenție imobiliară"
353,"1 |  /  | 10 | 96 900 € | 1794 €/m² | Apartament 2 camere semidecomandat, Podu Ros  - Piata Nicolina | Podu Ros, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 54 m² | Etaj | 8 etajul | Vezi descrierea anunțului | Va propunem spre vanzare un apartament cu 2 camere modelul semidecomandat, cu suprafata de 54mp, situat in Podu Ros intr-un bloc construit in anul 1971, la etajul 8 din 10 cu lift nou schimbat.Apartam... | Top Imobil | Agenție imobiliară"
354,"1 |  /  | 9 | 75 900 € | 1807 €/m² | Alexandru Chimicale - ap 2 camere, fara risc | Alexandru Cel Bun, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 42 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Alexandru Chimicale - ap 2 camere, fara riscVa propunem spre vanzare un apartament cu 2 camere modelul semidecomandat, cu suprafata de 42mp, situat la etajul 4 din 4, intr-un bloc construit in anul 19... | Top Imobil | Agenție imobiliară"
355,"1 |  /  | 8 | 120 000 € | 2105 €/m² | Apartament 2 camere Decomandat - Gara - Billa | Gara, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 57 m² | Etaj | 6 etajul | Vezi descrierea anunțului | Agentia Top Imobil va propune spre vanzare un apartament cu 2 camere Decomandat, model cu 2 Balcoane si suprafata de 57mp.Proprietatea este situata la etajul 6 al unui bloc cu 8 etaje construit in anu... | Top Imobil | Agenție imobiliară"
356,"1 |  /  | 11 | 120 000 € | 2143 €/m² | Apartament de vânzare cu 2 camere Centru - Gara | Gara, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 56 m² | Etaj | 6 etajul | Vezi descrierea anunțului | Apartament 2 camere, decomandat &ndash; Zona Gar&#259; (fosta Billa) &ndash; 56 mp, 2 balcoane, etaj intermediarV&#259; propunem spre v&acirc;nzare un apartament cu 2 camere decomandate, situat &icirc... | DUAL AGENCY IMOB | Agenție imobiliară"
357,"1 |  /  | 2 | 77 000 € | 1453 €/m² | Apartament 2 camere semidecomandat, Podu Ros - Bld. Socola | Podu Ros, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 53 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Top Imobil va propune spre vanzare un apartament cu 2 camere semidecomandat model 3 debarale, suprafata de 53mp, situat in Podu Ros - Bld. Socola, etajul 3 din 4 intr-un bloc FARA RISC seismic.Apartam... | Top Imobil | Agenție imobiliară"
358,"1 |  /  | 7 | 119 500 € | 1784 €/m² | Apartament 3 camere de vanzare Pacurari | Pacurari, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 67 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Apartament Spațios cu 2 Camere de Vânzare – Etaj 3/3, Bloc Nou, IașiVă prezentăm un apartament confortabil și bine întreținut, situat la etajul 3 din 3, într-un bloc construit în 2017, cu acoperiș din... | FIDELIA CASA ALEXANDRU SRL | Agenție imobiliară"
359,"1 |  /  | 9 | 98 000 € | 2390 €/m² | Apartament de vanzare, 2 camere, boxa, bloc nou, Pacurari, Iasi | Pacurari, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 41 m² | Etaj | parter | Vezi descrierea anunțului | Apartament cu 2 camere, teras&#259; &#537;i spa&#539;iu verde &ndash; Pacurari, Ia&#537;iEvo Imobiliare v&#259; propune spre v&acirc;nzare un apartament modern cu 2 camere, situat la parter, &icirc;nt... | Evo Imobiliare | Agenție imobiliară"
360,"1 |  /  | 15 | 105 000 € | 1313 €/m² | Apartament 3 camere, 80 mp, zona Bucium | Bucium, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 80 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Blitz vă propune spre vânzare un apartament cu 3 camere decomandat, situat într-un bloc nou din zona Bucium.Locuința este spațioasă, luminoasă și foarte bine compartimentată, oferind confort și intimi... | BLITZ | Agenție imobiliară"
361,"1 |  /  | 9 | 54 000 € | 2250 €/m² | Garsoniera Frumoasa - Poitiers | Frumoasa, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 24 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Compania imobiliara AFImobiliare va propune spre vanzare o garsoniera in zona Frumoasa - PoitiersCaracteristici: Compartimentare: Semidecomandat  Suprafata: 24 mp Etaj: 2 in bloc cu 4 etaje Constructi... | ANDREI FURNICA IMOBILIARE IASI | Agenție imobiliară"
362,"1 |  /  | 7 | 32 900 € | 1935 €/m² | Garsoniera 17 mp, etaj parter, mobilata si utilata, CT - Bularga | Bularga, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 17 m² | Etaj | parter | Vezi descrierea anunțului | DESTINE IMOBILIARE vă propune spre VÂNZARE:Garsonieră tip cameră de cămin – BulargaPreț de vânzare: 32.900 €Detalii principale:-Localizare: Bularga, Str. Mihail Sturza -Suprafață: 17 mp-Etaj: PARTER d... | Destine Imobiliare | Agenție imobiliară"
363,"1 |  /  | 2 | 59 000 € | 1639 €/m² | Apartament 2 cam ,36 mp Tatarasi et 1 | Strada Tatarasi, Tatarasi Nord, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 36 m² | Vezi descrierea anunțului | Apartament 2 cam Tatarasi-Str.Vasile Lupu,36 mp utili,et 1,mai multe detalii la telefon sau pe whatsapp | Adrian | Agenție imobiliară"
364,"1 |  /  | 2 | 77 000 € | 1481 €/m² | Apartament 2 cam Podu Ros,et 3 | Podu Ros, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 52 m² | Vezi descrierea anunțului | Apartament 2 camere SD,Podu Ros,etajul 3 din 4,CT,termopane ,necesita renovare,mai multe detalii la telefon,video si poze pe whatsapp,doar trimite-ti mesaj si va trimit | Adrian | Agenție imobiliară"
